implementation,n_features,n_samples,seed,accuracy,f1,train_time,test_time
RandomForestClassifier,20,6100,0,0.9295081967213115,0.9294478087141724,0.7463326454162598,0.04063725471496582
MyRandomForest,20,700,0,0.8428571428571429,0.8426253950247145,0.10779118537902832,0.07742810249328613
RandomForestClassifier,20,700,0,0.8666666666666667,0.8666061925495888,0.19797182083129883,0.03171563148498535
MyRandomForest,20,500,0,0.8333333333333334,0.8329042263275969,0.08721280097961426,0.0771019458770752
RandomForestClassifier,20,500,0,0.8133333333333334,0.8133333333333334,0.19106674194335938,0.03255891799926758
MyRandomForest,20,9600,0,0.9197916666666667,0.9197312696341852,1.4581923484802246,0.10277295112609863
RandomForestClassifier,20,9600,0,0.9180555555555555,0.9180124978830029,1.163332462310791,0.04280233383178711
MyRandomForest,20,9900,0,0.9249158249158249,0.9249002663515263,1.48105788230896,0.10396146774291992
RandomForestClassifier,20,9900,0,0.9215488215488216,0.921535698038618,1.183189868927002,0.041364192962646484
MyRandomForest,20,3600,0,0.9055555555555556,0.9055056567825926,0.46758151054382324,0.08198094367980957
RandomForestClassifier,20,3600,0,0.9027777777777778,0.9027381731371478,0.45458507537841797,0.0407099723815918
MyRandomForest,20,9700,0,0.9213058419243986,0.9213032861573641,1.478851318359375,0.11153745651245117
RandomForestClassifier,20,9700,0,0.9171821305841924,0.9171806928518977,1.1729817390441895,0.0418703556060791
MyRandomForest,20,6900,0,0.91256038647343,0.9125579580776678,0.9655814170837402,0.09833574295043945
RandomForestClassifier,20,6900,0,0.9140096618357488,0.9140077352699433,0.829136848449707,0.03174614906311035
MyRandomForest,20,9700,0,0.9199312714776632,0.9199122295195331,1.5067672729492188,0.10185909271240234
RandomForestClassifier,20,9700,0,0.9189003436426116,0.9188721707305111,1.164896011352539,0.04225468635559082
MyRandomForest,20,9800,0,0.9503401360544218,0.9503390329431342,1.4993188381195068,0.11288619041442871
RandomForestClassifier,20,9800,0,0.9530612244897959,0.9530598559813438,1.1805164813995361,0.04065084457397461
MyRandomForest,20,5800,0,0.8591954022988506,0.8591698692719272,0.7792010307312012,0.08722686767578125
RandomForestClassifier,20,5800,0,0.8660919540229886,0.8659572218764436,0.7083315849304199,0.0322413444519043
MyRandomForest,20,1900,0,0.8824561403508772,0.8825158570716075,0.25116491317749023,0.07815313339233398
RandomForestClassifier,20,1900,0,0.8771929824561403,0.8772383455684127,0.321338415145874,0.0407261848449707
MyRandomForest,20,3300,0,0.8939393939393939,0.8938749259934294,0.43818235397338867,0.08108735084533691
RandomForestClassifier,20,3300,0,0.896969696969697,0.8968896861892971,0.4310445785522461,0.04092860221862793
MyRandomForest,20,8300,0,0.9353413654618474,0.935327940503861,1.1691868305206299,0.09886479377746582
RandomForestClassifier,20,8300,0,0.9317269076305221,0.9317066393481322,1.0168941020965576,0.041214704513549805
MyRandomForest,20,600,0,0.8388888888888889,0.8385054214363973,0.0965580940246582,0.07916569709777832
RandomForestClassifier,20,600,0,0.8277777777777777,0.8276661212476717,0.19286060333251953,0.03416919708251953
MyRandomForest,20,500,0,0.8333333333333334,0.8332220986281054,0.08585500717163086,0.076507568359375
RandomForestClassifier,20,500,0,0.8333333333333334,0.833222177759993,0.1948394775390625,0.03174185752868652
MyRandomForest,20,100,0,0.7333333333333333,0.7285067873303167,0.06653547286987305,0.07971525192260742
RandomForestClassifier,20,100,0,0.7666666666666667,0.7643097643097643,0.19255352020263672,0.035901784896850586
MyRandomForest,20,3000,0,0.9022222222222223,0.902200963977927,0.3889760971069336,0.08003902435302734
RandomForestClassifier,20,3000,0,0.9088888888888889,0.9088618737933807,0.4103057384490967,0.04047393798828125
MyRandomForest,20,1200,0,0.8555555555555555,0.8554930467545224,0.15914702415466309,0.07753539085388184
RandomForestClassifier,20,1200,0,0.8638888888888889,0.8638773254521753,0.2642784118652344,0.04423165321350098
MyRandomForest,20,9200,0,0.9344202898550724,0.934380676550073,1.2945349216461182,0.11057758331298828
RandomForestClassifier,20,9200,0,0.9394927536231884,0.9394789381150389,1.106029987335205,0.042673349380493164
MyRandomForest,20,7300,0,0.9100456621004567,0.9100355477006731,1.0109155178070068,0.09801578521728516
RandomForestClassifier,20,7300,0,0.9136986301369863,0.9136979281455446,0.8776769638061523,0.041266679763793945
MyRandomForest,20,1400,0,0.9023809523809524,0.9024757771478668,0.18146395683288574,0.07913041114807129
RandomForestClassifier,20,1400,0,0.9071428571428571,0.9072414556728425,0.2627451419830322,0.04134631156921387
MyRandomForest,20,1700,0,0.8921568627450981,0.8922004719764813,0.2211170196533203,0.07904195785522461
RandomForestClassifier,20,1700,0,0.8941176470588236,0.8941665722892931,0.2959136962890625,0.030155181884765625
MyRandomForest,20,3400,0,0.9,0.9000380741407358,0.4801950454711914,0.0912482738494873
RandomForestClassifier,20,3400,0,0.9009803921568628,0.9010138218498647,0.5123701095581055,0.041136741638183594
MyRandomForest,20,3000,0,0.9011111111111111,0.9010286400686401,0.4094521999359131,0.08049273490905762
RandomForestClassifier,20,3000,0,0.9044444444444445,0.9044180128085862,0.40422511100769043,0.041564226150512695
MyRandomForest,20,6300,0,0.9010582010582011,0.9008253395704022,0.862926721572876,0.09676122665405273
RandomForestClassifier,20,6300,0,0.8989417989417989,0.898734326255779,0.7721476554870605,0.040657758712768555
MyRandomForest,20,5400,0,0.9117283950617284,0.9117460563866929,0.7159380912780762,0.08651614189147949
RandomForestClassifier,20,5400,0,0.9111111111111111,0.911128726287263,0.6660547256469727,0.040862083435058594
MyRandomForest,20,4500,0,0.8859259259259259,0.8858481476919708,0.5926718711853027,0.08333897590637207
RandomForestClassifier,20,4500,0,0.8933333333333333,0.8932606056340506,0.5775089263916016,0.04125165939331055
MyRandomForest,20,9400,0,0.8886524822695036,0.8883880869691446,1.4306459426879883,0.10113859176635742
RandomForestClassifier,20,9400,0,0.8897163120567376,0.8894583366783952,1.1296279430389404,0.042530059814453125
MyRandomForest,20,5000,0,0.9113333333333333,0.9111666621391152,0.6685752868652344,0.08460044860839844
RandomForestClassifier,20,5000,0,0.9173333333333333,0.9172180890302953,0.610257625579834,0.04044198989868164
MyRandomForest,20,7400,0,0.9288288288288288,0.9288322949572949,1.0163114070892334,0.09791016578674316
RandomForestClassifier,20,7400,0,0.931981981981982,0.9319855014581763,0.893012523651123,0.04187488555908203
MyRandomForest,20,800,0,0.8666666666666667,0.8664065221935753,0.11661982536315918,0.0775458812713623
RandomForestClassifier,20,800,0,0.8791666666666667,0.8788823529411763,0.22286558151245117,0.03068089485168457
MyRandomForest,20,5600,0,0.9279761904761905,0.9279752973158792,0.74955153465271,0.09431338310241699
RandomForestClassifier,20,5600,0,0.930952380952381,0.9309469006020354,0.7026927471160889,0.041886091232299805
MyRandomForest,20,8300,0,0.9060240963855422,0.9060242782715717,1.1714708805084229,0.0989830493927002
RandomForestClassifier,20,8300,0,0.9060240963855422,0.9060242782715717,1.0152838230133057,0.04174065589904785
MyRandomForest,20,1500,0,0.8955555555555555,0.8956159253824987,0.20240998268127441,0.07865595817565918
RandomForestClassifier,20,1500,0,0.8933333333333333,0.8933965881911087,0.29038190841674805,0.04166865348815918
MyRandomForest,20,3600,0,0.9037037037037037,0.9036660523551909,0.4702744483947754,0.08091163635253906
RandomForestClassifier,20,3600,0,0.9018518518518519,0.9018356952794231,0.4700007438659668,0.04100227355957031
MyRandomForest,20,2000,0,0.9016666666666666,0.9015783689313552,0.2619028091430664,0.07890629768371582
RandomForestClassifier,20,2000,0,0.9083333333333333,0.9082316341294093,0.32645344734191895,0.03990364074707031
MyRandomForest,20,2000,0,0.9366666666666666,0.9366349206349207,0.26163625717163086,0.0805211067199707
RandomForestClassifier,20,2000,0,0.9233333333333333,0.9232606926686806,0.304157018661499,0.03052830696105957
MyRandomForest,20,9600,0,0.8961805555555555,0.8961471812517027,1.4668385982513428,0.10166716575622559
RandomForestClassifier,20,9600,0,0.890625,0.8906107414795438,1.1447572708129883,0.04143357276916504
MyRandomForest,20,2600,0,0.9230769230769231,0.9230769230769231,0.3456904888153076,0.08066964149475098
RandomForestClassifier,20,2600,0,0.9192307692307692,0.9192279793159129,0.5023565292358398,0.041620492935180664
MyRandomForest,20,7200,0,0.8921296296296296,0.892193937410059,1.009007215499878,0.10020852088928223
RandomForestClassifier,20,7200,0,0.8967592592592593,0.8968505967831717,0.8760538101196289,0.04092264175415039
MyRandomForest,20,4000,0,0.9091666666666667,0.9091536086404862,0.5208375453948975,0.09141182899475098
RandomForestClassifier,20,4000,0,0.9025,0.9024935675966598,0.5025174617767334,0.04020881652832031
MyRandomForest,20,800,0,0.8916666666666667,0.8914623926251832,0.11645054817199707,0.07765674591064453
RandomForestClassifier,20,800,0,0.9,0.8998883928571428,0.22580265998840332,0.03167581558227539
MyRandomForest,20,7700,0,0.9090909090909091,0.9090412692897165,1.0783085823059082,0.09916305541992188
RandomForestClassifier,20,7700,0,0.9073593073593074,0.9073559738636154,0.9708099365234375,0.04080700874328613
MyRandomForest,20,8000,0,0.905,0.9049960413917632,1.112473487854004,0.09935164451599121
RandomForestClassifier,20,8000,0,0.9066666666666666,0.9066523397172535,0.9767210483551025,0.04225587844848633
MyRandomForest,20,5800,0,0.924712643678161,0.9247003221978275,0.778942346572876,0.09704828262329102
RandomForestClassifier,20,5800,0,0.921264367816092,0.9212443982878146,0.7275440692901611,0.03215789794921875
MyRandomForest,20,4300,0,0.9077519379844962,0.907749776038774,0.5752933025360107,0.12413406372070312
RandomForestClassifier,20,4300,0,0.9186046511627907,0.9186027435636241,0.5520243644714355,0.04105877876281738
MyRandomForest,20,9800,0,0.9255102040816326,0.9254557157091613,1.495736837387085,0.10595941543579102
RandomForestClassifier,20,9800,0,0.9258503401360544,0.9258027566074163,1.2097043991088867,0.042594194412231445
MyRandomForest,20,2900,0,0.9114942528735632,0.9114517454395527,0.3845794200897217,0.07941102981567383
RandomForestClassifier,20,2900,0,0.9045977011494253,0.9044836051799318,0.395857572555542,0.04035830497741699
MyRandomForest,20,7300,0,0.9068493150684932,0.9068390560198575,1.0244829654693604,0.09791231155395508
RandomForestClassifier,20,7300,0,0.906392694063927,0.9063737714607404,0.891404390335083,0.04139876365661621
MyRandomForest,20,9600,0,0.9333333333333333,0.933331403948807,1.4897511005401611,0.11051678657531738
RandomForestClassifier,20,9600,0,0.9381944444444444,0.9381926557442065,1.1863758563995361,0.04174065589904785
MyRandomForest,20,2000,0,0.9316666666666666,0.9316809116809117,0.2613687515258789,0.08043313026428223
RandomForestClassifier,20,2000,0,0.9333333333333333,0.9333451936191662,0.3290588855743408,0.041265010833740234
MyRandomForest,20,9900,0,0.9185185185185185,0.9185134927574617,1.5023353099822998,0.10418105125427246
RandomForestClassifier,20,9900,0,0.9164983164983165,0.9164983164983165,1.1719839572906494,0.042223215103149414
MyRandomForest,20,7100,0,0.9112676056338028,0.9112556749473131,0.9807302951812744,0.09814000129699707
RandomForestClassifier,20,7100,0,0.9131455399061033,0.9131338617209149,0.8542449474334717,0.030869722366333008
MyRandomForest,20,800,0,0.8791666666666667,0.8792989406497427,0.11717939376831055,0.0766294002532959
RandomForestClassifier,20,800,0,0.8833333333333333,0.8834305825692321,0.2293715476989746,0.03238677978515625
MyRandomForest,20,7800,0,0.9145299145299145,0.914526417929637,1.0925593376159668,0.09868311882019043
RandomForestClassifier,20,7800,0,0.9188034188034188,0.9187980801192629,0.9587836265563965,0.04089713096618652
MyRandomForest,20,2800,0,0.8952380952380953,0.8952232459248759,0.366335391998291,0.08082199096679688
RandomForestClassifier,20,2800,0,0.8940476190476191,0.8940474688881362,0.39167046546936035,0.0407259464263916
MyRandomForest,20,8000,0,0.9070833333333334,0.9070728300618672,1.1477670669555664,0.10207128524780273
RandomForestClassifier,20,8000,0,0.9066666666666666,0.9066612216777233,0.9764127731323242,0.04182744026184082
MyRandomForest,20,2500,0,0.9226666666666666,0.9226556668966188,0.32745957374572754,0.0795135498046875
RandomForestClassifier,20,2500,0,0.916,0.9159786407387188,0.37252068519592285,0.041013479232788086
MyRandomForest,20,6700,0,0.8895522388059701,0.8895522388059701,0.9154727458953857,0.09556984901428223
RandomForestClassifier,20,6700,0,0.8925373134328358,0.8925705590701452,0.8122618198394775,0.04075980186462402
MyRandomForest,20,7900,0,0.919409282700422,0.9193938536293241,1.1089463233947754,0.09757804870605469
RandomForestClassifier,20,7900,0,0.9210970464135021,0.9210855384602566,1.0021562576293945,0.04142403602600098
MyRandomForest,20,5300,0,0.9113207547169812,0.9113057000155073,0.7053103446960449,0.09433674812316895
RandomForestClassifier,20,5300,0,0.9138364779874214,0.9138218503696772,0.6631865501403809,0.04157853126525879
MyRandomForest,20,3400,0,0.8990196078431373,0.898997726934761,0.45050859451293945,0.08039236068725586
RandomForestClassifier,20,3400,0,0.9,0.8999518258021004,0.4551379680633545,0.04130387306213379
MyRandomForest,20,5900,0,0.9101694915254237,0.9100521644923151,0.8322596549987793,0.0963437557220459
RandomForestClassifier,20,5900,0,0.9112994350282486,0.9112043544274322,0.7490885257720947,0.03177380561828613
MyRandomForest,20,1100,0,0.8636363636363636,0.8637308200919375,0.149003267288208,0.07840490341186523
RandomForestClassifier,20,1100,0,0.8696969696969697,0.8694975466325328,0.24332070350646973,0.04205632209777832
MyRandomForest,20,9000,0,0.902962962962963,0.9027899584543492,1.2720012664794922,0.1098172664642334
RandomForestClassifier,20,9000,0,0.9033333333333333,0.9031951711000016,1.090416669845581,0.032512664794921875
MyRandomForest,20,2400,0,0.9208333333333333,0.9208429557859156,0.312283992767334,0.07947492599487305
RandomForestClassifier,20,2400,0,0.9236111111111112,0.9236192160330091,0.3482956886291504,0.04069709777832031
MyRandomForest,20,3300,0,0.9161616161616162,0.9161475002128732,0.43816637992858887,0.08126235008239746
RandomForestClassifier,20,3300,0,0.9171717171717172,0.9171666463835138,0.4453544616699219,0.040585994720458984
MyRandomForest,20,5800,0,0.8913793103448275,0.8913844410178703,0.7828116416931152,0.09469819068908691
RandomForestClassifier,20,5800,0,0.885632183908046,0.8856366792146865,0.7389521598815918,0.04140114784240723
MyRandomForest,20,9900,0,0.8835016835016835,0.8833760531372602,1.4974915981292725,0.10149645805358887
RandomForestClassifier,20,9900,0,0.8838383838383839,0.8836943661739747,1.1840250492095947,0.04216432571411133
MyRandomForest,20,7300,0,0.8799086757990867,0.8798068328751634,1.0107176303863525,0.09703779220581055
RandomForestClassifier,20,7300,0,0.8853881278538813,0.8852699249857882,0.9045345783233643,0.042612314224243164
MyRandomForest,20,4100,0,0.8674796747967479,0.86706425057981,0.5494985580444336,0.08241462707519531
RandomForestClassifier,20,4100,0,0.8715447154471545,0.8712203996564257,0.5151028633117676,0.04086732864379883
MyRandomForest,20,3500,0,0.8828571428571429,0.8827275594626096,0.46946263313293457,0.08181357383728027
RandomForestClassifier,20,3500,0,0.8885714285714286,0.8884631403581842,0.467700719833374,0.04098844528198242
MyRandomForest,20,1200,0,0.9,0.8998764478764479,0.1586453914642334,0.07964468002319336
RandomForestClassifier,20,1200,0,0.8944444444444445,0.8943140283140284,0.25333356857299805,0.04134058952331543
MyRandomForest,20,1000,0,0.8133333333333334,0.8127342960717895,0.13801240921020508,0.07717680931091309
RandomForestClassifier,20,1000,0,0.8433333333333334,0.8432236069267343,0.24606633186340332,0.04176688194274902
MyRandomForest,20,6700,0,0.9169154228855722,0.9169123997967953,0.9166445732116699,0.09638643264770508
RandomForestClassifier,20,6700,0,0.9199004975124379,0.9198963934235672,0.812530517578125,0.04157543182373047
MyRandomForest,20,3300,0,0.9282828282828283,0.9282217252193697,0.43936896324157715,0.08087992668151855
RandomForestClassifier,20,3300,0,0.9222222222222223,0.9221757022723206,0.4518599510192871,0.04026079177856445
MyRandomForest,20,1300,0,0.8179487179487179,0.8178730928241343,0.17879772186279297,0.07916259765625
RandomForestClassifier,20,1300,0,0.8256410256410256,0.8256410256410256,0.26394009590148926,0.04139089584350586
MyRandomForest,20,3400,0,0.8754901960784314,0.8753913608036817,0.4486658573150635,0.07987236976623535
RandomForestClassifier,20,3400,0,0.8872549019607843,0.8872556605659918,0.44164347648620605,0.030132770538330078
